"Plot Title: P12_4"
"#","Date Time, GMT+00:00","Temp, °F (LGR S/N: 10469238, SEN S/N: 10469238)","Coupler Attached (LGR S/N: 10469238)","Host Connected (LGR S/N: 10469238)","Stopped (LGR S/N: 10469238)","End Of File (LGR S/N: 10469238)"
1,03/31/14 07:00:00 AM,69.622,,,,
2,03/31/14 07:30:00 AM,69.622,,,,
3,03/31/14 08:00:00 AM,69.449,,,,
4,03/31/14 08:30:00 AM,69.622,,,,
5,03/31/14 09:00:00 AM,69.964,,,,
6,03/31/14 09:30:00 AM,70.480,,,,
7,03/31/14 10:00:00 AM,70.995,,,,
8,03/31/14 10:30:00 AM,71.339,,,,
9,03/31/14 11:00:00 AM,71.683,,,,
10,03/31/14 11:30:00 AM,72.028,,,,
11,03/31/14 12:00:00 PM,72.199,,,,
12,03/31/14 12:30:00 PM,72.199,,,,
13,03/31/14 01:00:00 PM,72.372,,,,
14,03/31/14 01:30:00 PM,72.372,,,,
15,03/31/14 02:00:00 PM,72.545,,,,
16,03/31/14 02:30:00 PM,72.718,,,,
17,03/31/14 03:00:00 PM,72.891,,,,
18,03/31/14 03:30:00 PM,72.891,,,,
19,03/31/14 04:00:00 PM,72.891,,,,
20,03/31/14 04:30:00 PM,72.891,,,,
21,03/31/14 05:00:00 PM,72.891,,,,
22,03/31/14 05:30:00 PM,72.891,,,,
23,03/31/14 06:00:00 PM,72.891,,,,
24,03/31/14 06:30:00 PM,72.718,,,,
25,03/31/14 07:00:00 PM,72.372,,,,
26,03/31/14 07:30:00 PM,72.199,,,,
27,03/31/14 08:00:00 PM,72.028,,,,
28,03/31/14 08:30:00 PM,72.028,,,,
29,03/31/14 09:00:00 PM,71.856,,,,
30,03/31/14 09:30:00 PM,71.856,,,,
31,03/31/14 10:00:00 PM,71.683,,,,
32,03/31/14 10:30:00 PM,71.683,,,,
33,03/31/14 11:00:00 PM,71.512,,,,
34,03/31/14 11:30:00 PM,71.512,,,,
35,04/01/14 12:00:00 AM,71.339,,,,
36,04/01/14 12:30:00 AM,71.339,,,,
37,04/01/14 01:00:00 AM,71.339,,,,
38,04/01/14 01:30:00 AM,71.168,,,,
39,04/01/14 02:00:00 AM,71.168,,,,
40,04/01/14 02:30:00 AM,71.168,,,,
41,04/01/14 03:00:00 AM,71.339,,,,
42,04/01/14 03:30:00 AM,71.339,,,,
43,04/01/14 04:00:00 AM,71.339,,,,
44,04/01/14 04:30:00 AM,71.339,,,,
45,04/01/14 05:00:00 AM,71.339,,,,
46,04/01/14 05:30:00 AM,71.168,,,,
47,04/01/14 06:00:00 AM,71.168,,,,
48,04/01/14 06:30:00 AM,71.168,,,,
49,04/01/14 07:00:00 AM,71.339,,,,
50,04/01/14 07:30:00 AM,71.339,,,,
51,04/01/14 08:00:00 AM,71.168,,,,
52,04/01/14 08:30:00 AM,71.339,,,,
53,04/01/14 09:00:00 AM,71.683,,,,
54,04/01/14 09:30:00 AM,71.856,,,,
55,04/01/14 10:00:00 AM,72.199,,,,
56,04/01/14 10:30:00 AM,72.545,,,,
57,04/01/14 11:00:00 AM,72.718,,,,
58,04/01/14 11:30:00 AM,73.062,,,,
59,04/01/14 12:00:00 PM,73.234,,,,
60,04/01/14 12:30:00 PM,73.234,,,,
61,04/01/14 01:00:00 PM,73.407,,,,
62,04/01/14 01:30:00 PM,73.580,,,,
63,04/01/14 02:00:00 PM,73.753,,,,
64,04/01/14 02:30:00 PM,73.753,,,,
65,04/01/14 03:00:00 PM,73.926,,,,
66,04/01/14 03:30:00 PM,73.753,,,,
67,04/01/14 04:00:00 PM,73.407,,,,
68,04/01/14 04:30:00 PM,73.407,,,,
69,04/01/14 05:00:00 PM,73.580,,,,
70,04/01/14 05:30:00 PM,73.580,,,,
71,04/01/14 06:00:00 PM,73.580,,,,
72,04/01/14 06:30:00 PM,73.407,,,,
73,04/01/14 07:00:00 PM,73.407,,,,
74,04/01/14 07:30:00 PM,73.407,,,,
75,04/01/14 08:00:00 PM,73.407,,,,
76,04/01/14 08:30:00 PM,73.407,,,,
77,04/01/14 09:00:00 PM,73.407,,,,
78,04/01/14 09:30:00 PM,73.407,,,,
79,04/01/14 10:00:00 PM,73.580,,,,
80,04/01/14 10:30:00 PM,73.407,,,,
81,04/01/14 11:00:00 PM,73.407,,,,
82,04/01/14 11:30:00 PM,73.407,,,,
83,04/02/14 12:00:00 AM,73.407,,,,
84,04/02/14 12:30:00 AM,73.234,,,,
85,04/02/14 01:00:00 AM,73.062,,,,
86,04/02/14 01:30:00 AM,72.891,,,,
87,04/02/14 02:00:00 AM,72.718,,,,
88,04/02/14 02:30:00 AM,72.545,,,,
89,04/02/14 03:00:00 AM,72.718,,,,
90,04/02/14 03:30:00 AM,72.718,,,,
91,04/02/14 04:00:00 AM,72.718,,,,
92,04/02/14 04:30:00 AM,72.545,,,,
93,04/02/14 05:00:00 AM,72.545,,,,
94,04/02/14 05:30:00 AM,72.372,,,,
95,04/02/14 06:00:00 AM,72.372,,,,
96,04/02/14 06:30:00 AM,72.199,,,,
97,04/02/14 07:00:00 AM,72.199,,,,
98,04/02/14 07:30:00 AM,72.028,,,,
99,04/02/14 08:00:00 AM,72.028,,,,
100,04/02/14 08:30:00 AM,72.199,,,,
101,04/02/14 09:00:00 AM,72.545,,,,
102,04/02/14 09:30:00 AM,72.718,,,,
103,04/02/14 10:00:00 AM,73.407,,,,
104,04/02/14 10:30:00 AM,73.753,,,,
105,04/02/14 11:00:00 AM,73.407,,,,
106,04/02/14 11:30:00 AM,73.407,,,,
107,04/02/14 12:00:00 PM,73.580,,,,
108,04/02/14 12:30:00 PM,73.580,,,,
109,04/02/14 01:00:00 PM,73.580,,,,
110,04/02/14 01:30:00 PM,73.753,,,,
111,04/02/14 02:00:00 PM,73.926,,,,
112,04/02/14 02:30:00 PM,73.926,,,,
113,04/02/14 03:00:00 PM,74.098,,,,
114,04/02/14 03:30:00 PM,74.098,,,,
115,04/02/14 04:00:00 PM,74.098,,,,
116,04/02/14 04:30:00 PM,74.098,,,,
117,04/02/14 05:00:00 PM,74.098,,,,
118,04/02/14 05:30:00 PM,74.098,,,,
119,04/02/14 06:00:00 PM,73.926,,,,
120,04/02/14 06:30:00 PM,73.753,,,,
121,04/02/14 07:00:00 PM,73.407,,,,
122,04/02/14 07:30:00 PM,73.234,,,,
123,04/02/14 08:00:00 PM,73.062,,,,
124,04/02/14 08:30:00 PM,73.062,,,,
125,04/02/14 09:00:00 PM,72.891,,,,
126,04/02/14 09:30:00 PM,72.718,,,,
127,04/02/14 10:00:00 PM,72.718,,,,
128,04/02/14 10:30:00 PM,72.545,,,,
129,04/02/14 11:00:00 PM,72.372,,,,
130,04/02/14 11:30:00 PM,72.372,,,,
131,04/03/14 12:00:00 AM,72.372,,,,
132,04/03/14 12:30:00 AM,72.199,,,,
133,04/03/14 01:00:00 AM,72.028,,,,
134,04/03/14 01:30:00 AM,72.028,,,,
135,04/03/14 02:00:00 AM,72.028,,,,
136,04/03/14 02:30:00 AM,72.028,,,,
137,04/03/14 03:00:00 AM,72.199,,,,
138,04/03/14 03:30:00 AM,72.199,,,,
139,04/03/14 04:00:00 AM,72.199,,,,
140,04/03/14 04:30:00 AM,72.199,,,,
141,04/03/14 05:00:00 AM,72.199,,,,
142,04/03/14 05:30:00 AM,72.028,,,,
143,04/03/14 06:00:00 AM,72.028,,,,
144,04/03/14 06:30:00 AM,72.028,,,,
145,04/03/14 07:00:00 AM,72.028,,,,
146,04/03/14 07:30:00 AM,71.856,,,,
147,04/03/14 08:00:00 AM,72.028,,,,
148,04/03/14 08:30:00 AM,72.199,,,,
149,04/03/14 09:00:00 AM,72.372,,,,
150,04/03/14 09:30:00 AM,72.545,,,,
151,04/03/14 10:00:00 AM,72.718,,,,
152,04/03/14 10:30:00 AM,72.891,,,,
153,04/03/14 11:00:00 AM,73.062,,,,
154,04/03/14 11:30:00 AM,73.234,,,,
155,04/03/14 12:00:00 PM,73.234,,,,
156,04/03/14 12:30:00 PM,73.407,,,,
157,04/03/14 01:00:00 PM,73.407,,,,
158,04/03/14 01:30:00 PM,73.580,,,,
159,04/03/14 02:00:00 PM,73.753,,,,
160,04/03/14 02:30:00 PM,73.753,,,,
161,04/03/14 03:00:00 PM,73.753,,,,
162,04/03/14 03:30:00 PM,73.926,,,,
163,04/03/14 04:00:00 PM,73.926,,,,
164,04/03/14 04:30:00 PM,73.926,,,,
165,04/03/14 05:00:00 PM,73.753,,,,
166,04/03/14 05:30:00 PM,73.753,,,,
167,04/03/14 06:00:00 PM,73.753,,,,
168,04/03/14 06:30:00 PM,73.753,,,,
169,04/03/14 07:00:00 PM,73.580,,,,
170,04/03/14 07:30:00 PM,73.407,,,,
171,04/03/14 08:00:00 PM,73.234,,,,
172,04/03/14 08:30:00 PM,73.062,,,,
173,04/03/14 09:00:00 PM,72.891,,,,
174,04/03/14 09:30:00 PM,72.891,,,,
175,04/03/14 10:00:00 PM,72.718,,,,
176,04/03/14 10:30:00 PM,72.545,,,,
177,04/03/14 11:00:00 PM,72.545,,,,
178,04/03/14 11:30:00 PM,72.372,,,,
179,04/04/14 12:00:00 AM,72.372,,,,
180,04/04/14 12:30:00 AM,72.199,,,,
181,04/04/14 01:00:00 AM,72.199,,,,
182,04/04/14 01:30:00 AM,72.199,,,,
183,04/04/14 02:00:00 AM,72.028,,,,
184,04/04/14 02:30:00 AM,72.028,,,,
185,04/04/14 03:00:00 AM,72.199,,,,
186,04/04/14 03:30:00 AM,72.199,,,,
187,04/04/14 04:00:00 AM,72.372,,,,
188,04/04/14 04:30:00 AM,72.199,,,,
189,04/04/14 05:00:00 AM,72.199,,,,
190,04/04/14 05:30:00 AM,72.199,,,,
191,04/04/14 06:00:00 AM,72.028,,,,
192,04/04/14 06:30:00 AM,72.028,,,,
193,04/04/14 07:00:00 AM,72.028,,,,
194,04/04/14 07:30:00 AM,72.028,,,,
195,04/04/14 08:00:00 AM,72.028,,,,
196,04/04/14 08:30:00 AM,72.028,,,,
197,04/04/14 09:00:00 AM,72.199,,,,
198,04/04/14 09:30:00 AM,72.372,,,,
199,04/04/14 10:00:00 AM,72.545,,,,
200,04/04/14 10:30:00 AM,72.718,,,,
201,04/04/14 11:00:00 AM,72.891,,,,
202,04/04/14 11:30:00 AM,73.062,,,,
203,04/04/14 12:00:00 PM,73.234,,,,
204,04/04/14 12:30:00 PM,73.234,,,,
205,04/04/14 01:00:00 PM,73.407,,,,
206,04/04/14 01:30:00 PM,73.580,,,,
207,04/04/14 02:00:00 PM,73.753,,,,
208,04/04/14 02:30:00 PM,73.753,,,,
209,04/04/14 03:00:00 PM,73.926,,,,
210,04/04/14 03:30:00 PM,73.926,,,,
211,04/04/14 04:00:00 PM,73.926,,,,
212,04/04/14 04:30:00 PM,73.926,,,,
213,04/04/14 05:00:00 PM,73.753,,,,
214,04/04/14 05:30:00 PM,73.753,,,,
215,04/04/14 06:00:00 PM,73.753,,,,
216,04/04/14 06:30:00 PM,73.753,,,,
217,04/04/14 07:00:00 PM,73.407,,,,
218,04/04/14 07:30:00 PM,73.234,,,,
219,04/04/14 08:00:00 PM,73.234,,,,
220,04/04/14 08:30:00 PM,73.062,,,,
221,04/04/14 09:00:00 PM,72.891,,,,
222,04/04/14 09:30:00 PM,72.891,,,,
223,04/04/14 10:00:00 PM,72.718,,,,
224,04/04/14 10:30:00 PM,72.718,,,,
225,04/04/14 11:00:00 PM,72.545,,,,
226,04/04/14 11:30:00 PM,72.545,,,,
227,04/05/14 12:00:00 AM,72.372,,,,
228,04/05/14 12:30:00 AM,72.372,,,,
229,04/05/14 01:00:00 AM,72.199,,,,
230,04/05/14 01:30:00 AM,72.199,,,,
231,04/05/14 02:00:00 AM,72.199,,,,
232,04/05/14 02:30:00 AM,72.199,,,,
233,04/05/14 03:00:00 AM,72.199,,,,
234,04/05/14 03:30:00 AM,72.372,,,,
235,04/05/14 04:00:00 AM,72.372,,,,
236,04/05/14 04:30:00 AM,72.199,,,,
237,04/05/14 05:00:00 AM,72.199,,,,
238,04/05/14 05:30:00 AM,72.199,,,,
239,04/05/14 06:00:00 AM,72.028,,,,
240,04/05/14 06:30:00 AM,72.028,,,,
241,04/05/14 07:00:00 AM,71.856,,,,
242,04/05/14 07:30:00 AM,71.856,,,,
243,04/05/14 08:00:00 AM,71.683,,,,
244,04/05/14 08:30:00 AM,71.683,,,,
245,04/05/14 09:00:00 AM,71.683,,,,
246,04/05/14 09:30:00 AM,71.683,,,,
247,04/05/14 10:00:00 AM,71.683,,,,
248,04/05/14 10:30:00 AM,71.683,,,,
249,04/05/14 11:00:00 AM,71.683,,,,
250,04/05/14 11:30:00 AM,71.683,,,,
251,04/05/14 12:00:00 PM,71.683,,,,
252,04/05/14 12:30:00 PM,71.683,,,,
253,04/05/14 01:00:00 PM,70.824,,,,
254,04/05/14 01:30:00 PM,70.137,,,,
255,04/05/14 02:00:00 PM,69.793,,,,
256,04/05/14 02:30:00 PM,69.793,,,,
257,04/05/14 03:00:00 PM,69.622,,,,
258,04/05/14 03:30:00 PM,69.622,,,,
259,04/05/14 04:00:00 PM,69.622,,,,
260,04/05/14 04:30:00 PM,69.449,,,,
261,04/05/14 05:00:00 PM,69.449,,,,
262,04/05/14 05:30:00 PM,69.278,,,,
263,04/05/14 06:00:00 PM,69.278,,,,
264,04/05/14 06:30:00 PM,69.449,,,,
265,04/05/14 07:00:00 PM,69.793,,,,
266,04/05/14 07:30:00 PM,69.964,,,,
267,04/05/14 08:00:00 PM,70.137,,,,
268,04/05/14 08:30:00 PM,70.308,,,,
269,04/05/14 09:00:00 PM,70.308,,,,
270,04/05/14 09:30:00 PM,70.308,,,,
271,04/05/14 10:00:00 PM,70.480,,,,
272,04/05/14 10:30:00 PM,70.480,,,,
273,04/05/14 11:00:00 PM,70.480,,,,
274,04/05/14 11:30:00 PM,70.480,,,,
275,04/06/14 12:00:00 AM,70.480,,,,
276,04/06/14 12:30:00 AM,70.651,,,,
277,04/06/14 01:00:00 AM,70.480,,,,
278,04/06/14 01:30:00 AM,70.480,,,,
279,04/06/14 02:00:00 AM,70.480,,,,
280,04/06/14 02:30:00 AM,70.651,,,,
281,04/06/14 03:00:00 AM,70.651,,,,
282,04/06/14 03:30:00 AM,70.824,,,,
283,04/06/14 04:00:00 AM,70.824,,,,
284,04/06/14 04:30:00 AM,70.824,,,,
285,04/06/14 05:00:00 AM,70.824,,,,
286,04/06/14 05:30:00 AM,70.824,,,,
287,04/06/14 06:00:00 AM,70.824,,,,
288,04/06/14 06:30:00 AM,70.824,,,,
289,04/06/14 07:00:00 AM,70.824,,,,
290,04/06/14 07:30:00 AM,70.824,,,,
291,04/06/14 08:00:00 AM,70.824,,,,
292,04/06/14 08:30:00 AM,70.824,,,,
293,04/06/14 09:00:00 AM,70.824,,,,
294,04/06/14 09:30:00 AM,70.824,,,,
295,04/06/14 10:00:00 AM,70.308,,,,
296,04/06/14 10:30:00 AM,69.622,,,,
297,04/06/14 11:00:00 AM,69.449,,,,
298,04/06/14 11:30:00 AM,69.449,,,,
299,04/06/14 12:00:00 PM,69.278,,,,
300,04/06/14 12:30:00 PM,69.278,,,,
301,04/06/14 01:00:00 PM,69.278,,,,
302,04/06/14 01:30:00 PM,69.278,,,,
303,04/06/14 02:00:00 PM,69.278,,,,
304,04/06/14 02:30:00 PM,69.107,,,,
305,04/06/14 03:00:00 PM,69.107,,,,
306,04/06/14 03:30:00 PM,68.934,,,,
307,04/06/14 04:00:00 PM,68.934,,,,
308,04/06/14 04:30:00 PM,68.934,,,,
309,04/06/14 05:00:00 PM,68.934,,,,
310,04/06/14 05:30:00 PM,68.763,,,,
311,04/06/14 06:00:00 PM,68.763,,,,
312,04/06/14 06:30:00 PM,68.763,,,,
313,04/06/14 07:00:00 PM,68.763,,,,
314,04/06/14 07:30:00 PM,68.934,,,,
315,04/06/14 08:00:00 PM,69.107,,,,
316,04/06/14 08:30:00 PM,69.278,,,,
317,04/06/14 09:00:00 PM,69.449,,,,
318,04/06/14 09:30:00 PM,69.449,,,,
319,04/06/14 10:00:00 PM,69.622,,,,
320,04/06/14 10:30:00 PM,69.622,,,,
321,04/06/14 11:00:00 PM,69.622,,,,
322,04/06/14 11:30:00 PM,69.622,,,,
323,04/07/14 12:00:00 AM,69.622,,,,
324,04/07/14 12:30:00 AM,69.622,,,,
325,04/07/14 01:00:00 AM,69.622,,,,
326,04/07/14 01:30:00 AM,69.793,,,,
327,04/07/14 02:00:00 AM,69.793,,,,
328,04/07/14 02:30:00 AM,69.793,,,,
329,04/07/14 03:00:00 AM,69.964,,,,
330,04/07/14 03:30:00 AM,69.964,,,,
331,04/07/14 04:00:00 AM,69.964,,,,
332,04/07/14 04:30:00 AM,70.137,,,,
333,04/07/14 05:00:00 AM,70.137,,,,
334,04/07/14 05:30:00 AM,69.964,,,,
335,04/07/14 06:00:00 AM,69.964,,,,
336,04/07/14 06:30:00 AM,69.964,,,,
337,04/07/14 07:00:00 AM,69.964,,,,
338,04/07/14 07:30:00 AM,69.964,,,,
339,04/07/14 08:00:00 AM,69.964,,,,
340,04/07/14 08:30:00 AM,69.964,,,,
341,04/07/14 09:00:00 AM,70.137,,,,
342,04/07/14 09:30:00 AM,70.651,,,,
343,04/07/14 10:00:00 AM,70.824,,,,
344,04/07/14 10:30:00 AM,70.995,,,,
345,04/07/14 11:00:00 AM,71.339,,,,
346,04/07/14 11:30:00 AM,71.339,,,,
347,04/07/14 12:00:00 PM,71.512,,,,
348,04/07/14 12:30:00 PM,71.512,,,,
349,04/07/14 01:00:00 PM,71.683,,,,
350,04/07/14 01:30:00 PM,71.683,,,,
351,04/07/14 02:00:00 PM,71.856,,,,
352,04/07/14 02:30:00 PM,72.028,,,,
353,04/07/14 03:00:00 PM,72.199,,,,
354,04/07/14 03:30:00 PM,72.199,,,,
355,04/07/14 04:00:00 PM,72.372,,,,
356,04/07/14 04:30:00 PM,72.372,,,,
357,04/07/14 05:00:00 PM,72.372,,,,
358,04/07/14 05:30:00 PM,72.372,,,,
359,04/07/14 06:00:00 PM,72.199,,,,
360,04/07/14 06:30:00 PM,71.856,,,,
361,04/07/14 07:00:00 PM,71.683,,,,
362,04/07/14 07:30:00 PM,71.683,,,,
363,04/07/14 08:00:00 PM,71.512,,,,
364,04/07/14 08:30:00 PM,71.339,,,,
365,04/07/14 09:00:00 PM,71.168,,,,
366,04/07/14 09:30:00 PM,70.995,,,,
367,04/07/14 10:00:00 PM,70.995,,,,
368,04/07/14 10:30:00 PM,70.824,,,,
369,04/07/14 11:00:00 PM,70.824,,,,
370,04/07/14 11:30:00 PM,70.651,,,,
371,04/08/14 12:00:00 AM,70.480,,,,
372,04/08/14 12:30:00 AM,70.480,,,,
373,04/08/14 01:00:00 AM,70.308,,,,
374,04/08/14 01:30:00 AM,70.308,,,,
375,04/08/14 02:00:00 AM,70.137,,,,
376,04/08/14 02:30:00 AM,70.308,,,,
377,04/08/14 03:00:00 AM,70.480,,,,
378,04/08/14 03:30:00 AM,70.480,,,,
379,04/08/14 04:00:00 AM,70.480,,,,
380,04/08/14 04:30:00 AM,70.480,,,,
381,04/08/14 05:00:00 AM,70.308,,,,
382,04/08/14 05:30:00 AM,70.308,,,,
383,04/08/14 06:00:00 AM,70.137,,,,
384,04/08/14 06:30:00 AM,70.308,,,,
385,04/08/14 07:00:00 AM,70.308,,,,
386,04/08/14 07:30:00 AM,70.308,,,,
387,04/08/14 08:00:00 AM,70.480,,,,
388,04/08/14 08:30:00 AM,70.651,,,,
389,04/08/14 09:00:00 AM,70.995,,,,
390,04/08/14 09:30:00 AM,71.339,,,,
391,04/08/14 10:00:00 AM,71.683,,,,
392,04/08/14 10:30:00 AM,71.856,,,,
393,04/08/14 11:00:00 AM,72.028,,,,
394,04/08/14 11:30:00 AM,72.199,,,,
395,04/08/14 12:00:00 PM,72.372,,,,
396,04/08/14 12:30:00 PM,72.545,,,,
397,04/08/14 01:00:00 PM,72.718,,,,
398,04/08/14 01:30:00 PM,72.718,,,,
399,04/08/14 02:00:00 PM,72.891,,,,
400,04/08/14 02:30:00 PM,72.891,,,,
401,04/08/14 03:00:00 PM,72.891,,,,
402,04/08/14 03:30:00 PM,72.891,,,,
403,04/08/14 04:00:00 PM,72.891,,,,
404,04/08/14 04:30:00 PM,72.891,,,,
405,04/08/14 05:00:00 PM,72.718,,,,
406,04/08/14 05:30:00 PM,72.718,,,,
407,04/08/14 06:00:00 PM,72.372,,,,
408,04/08/14 06:30:00 PM,72.199,,,,
409,04/08/14 07:00:00 PM,72.028,,,,
410,04/08/14 07:30:00 PM,72.028,,,,
411,04/08/14 08:00:00 PM,71.856,,,,
412,04/08/14 08:30:00 PM,71.683,,,,
413,04/08/14 09:00:00 PM,71.512,,,,
414,04/08/14 09:30:00 PM,71.512,,,,
415,04/08/14 10:00:00 PM,71.339,,,,
416,04/08/14 10:30:00 PM,71.339,,,,
417,04/08/14 11:00:00 PM,71.168,,,,
418,04/08/14 11:30:00 PM,70.995,,,,
419,04/09/14 12:00:00 AM,70.995,,,,
420,04/09/14 12:30:00 AM,70.824,,,,
421,04/09/14 01:00:00 AM,70.824,,,,
422,04/09/14 01:30:00 AM,70.824,,,,
423,04/09/14 02:00:00 AM,70.995,,,,
424,04/09/14 02:30:00 AM,70.995,,,,
425,04/09/14 03:00:00 AM,70.995,,,,
426,04/09/14 03:30:00 AM,70.995,,,,
427,04/09/14 04:00:00 AM,70.995,,,,
428,04/09/14 04:30:00 AM,70.824,,,,
429,04/09/14 05:00:00 AM,70.824,,,,
430,04/09/14 05:30:00 AM,70.824,,,,
431,04/09/14 06:00:00 AM,70.651,,,,
432,04/09/14 06:30:00 AM,70.651,,,,
433,04/09/14 07:00:00 AM,70.651,,,,
434,04/09/14 07:30:00 AM,70.651,,,,
435,04/09/14 08:00:00 AM,70.824,,,,
436,04/09/14 08:30:00 AM,70.995,,,,
437,04/09/14 09:00:00 AM,71.339,,,,
438,04/09/14 09:30:00 AM,71.683,,,,
439,04/09/14 10:00:00 AM,72.028,,,,
440,04/09/14 10:30:00 AM,72.372,,,,
441,04/09/14 11:00:00 AM,72.718,,,,
442,04/09/14 11:30:00 AM,72.891,,,,
443,04/09/14 12:00:00 PM,73.062,,,,
444,04/09/14 12:30:00 PM,73.062,,,,
445,04/09/14 01:00:00 PM,73.062,,,,
446,04/09/14 01:30:00 PM,73.062,,,,
447,04/09/14 02:00:00 PM,72.891,,,,
448,04/09/14 02:30:00 PM,72.891,,,,
449,04/09/14 03:00:00 PM,72.718,,,,
450,04/09/14 03:30:00 PM,72.891,,,,
451,04/09/14 04:00:00 PM,72.718,,,,
452,04/09/14 04:30:00 PM,72.718,,,,
453,04/09/14 05:00:00 PM,72.545,,,,
454,04/09/14 05:30:00 PM,72.372,,,,
455,04/09/14 06:00:00 PM,71.683,,,,
456,04/09/14 06:30:00 PM,70.995,,,,
457,04/09/14 07:00:00 PM,71.168,,,,
458,04/09/14 07:30:00 PM,71.339,,,,
459,04/09/14 08:00:00 PM,71.339,,,,
460,04/09/14 08:30:00 PM,71.512,,,,
461,04/09/14 09:00:00 PM,71.512,,,,
462,04/09/14 09:30:00 PM,71.339,,,,
463,04/09/14 10:00:00 PM,71.339,,,,
464,04/09/14 10:30:00 PM,71.339,,,,
465,04/09/14 11:00:00 PM,71.339,,,,
466,04/09/14 11:30:00 PM,71.339,,,,
467,04/10/14 12:00:00 AM,71.168,,,,
468,04/10/14 12:30:00 AM,71.168,,,,
469,04/10/14 01:00:00 AM,71.168,,,,
470,04/10/14 01:30:00 AM,71.168,,,,
471,04/10/14 02:00:00 AM,71.339,,,,
472,04/10/14 02:30:00 AM,71.339,,,,
473,04/10/14 03:00:00 AM,71.339,,,,
474,04/10/14 03:30:00 AM,71.339,,,,
475,04/10/14 04:00:00 AM,71.339,,,,
476,04/10/14 04:30:00 AM,71.168,,,,
477,04/10/14 05:00:00 AM,71.168,,,,
478,04/10/14 05:30:00 AM,70.995,,,,
479,04/10/14 06:00:00 AM,70.995,,,,
480,04/10/14 06:30:00 AM,70.995,,,,
481,04/10/14 07:00:00 AM,70.995,,,,
482,04/10/14 07:30:00 AM,70.995,,,,
483,04/10/14 08:00:00 AM,71.168,,,,
484,04/10/14 08:30:00 AM,71.512,,,,
485,04/10/14 09:00:00 AM,72.028,,,,
486,04/10/14 09:30:00 AM,72.372,,,,
487,04/10/14 10:00:00 AM,72.718,,,,
488,04/10/14 10:30:00 AM,73.062,,,,
489,04/10/14 11:00:00 AM,73.234,,,,
490,04/10/14 11:30:00 AM,73.407,,,,
491,04/10/14 12:00:00 PM,73.580,,,,
492,04/10/14 12:30:00 PM,73.580,,,,
493,04/10/14 01:00:00 PM,73.580,,,,
494,04/10/14 01:30:00 PM,73.753,,,,
495,04/10/14 02:00:00 PM,73.926,,,,
496,04/10/14 02:30:00 PM,73.926,,,,
497,04/10/14 03:00:00 PM,73.926,,,,
498,04/10/14 03:30:00 PM,73.926,,,,
499,04/10/14 04:00:00 PM,73.753,,,,
500,04/10/14 04:30:00 PM,73.753,,,,
501,04/10/14 05:00:00 PM,73.753,,,,
502,04/10/14 05:30:00 PM,73.753,,,,
503,04/10/14 06:00:00 PM,73.580,,,,
504,04/10/14 06:30:00 PM,73.580,,,,
505,04/10/14 07:00:00 PM,73.407,,,,
506,04/10/14 07:30:00 PM,73.234,,,,
507,04/10/14 08:00:00 PM,73.062,,,,
508,04/10/14 08:30:00 PM,72.891,,,,
509,04/10/14 09:00:00 PM,72.718,,,,
510,04/10/14 09:30:00 PM,72.718,,,,
511,04/10/14 10:00:00 PM,72.545,,,,
512,04/10/14 10:30:00 PM,72.545,,,,
513,04/10/14 11:00:00 PM,72.372,,,,
514,04/10/14 11:30:00 PM,72.372,,,,
515,04/11/14 12:00:00 AM,72.372,,,,
516,04/11/14 12:30:00 AM,72.199,,,,
517,04/11/14 01:00:00 AM,72.199,,,,
518,04/11/14 01:30:00 AM,72.199,,,,
519,04/11/14 02:00:00 AM,72.372,,,,
520,04/11/14 02:30:00 AM,72.372,,,,
521,04/11/14 03:00:00 AM,72.372,,,,
522,04/11/14 03:30:00 AM,72.372,,,,
523,04/11/14 04:00:00 AM,72.199,,,,
524,04/11/14 04:30:00 AM,72.199,,,,
525,04/11/14 05:00:00 AM,72.199,,,,
526,04/11/14 05:30:00 AM,72.199,,,,
527,04/11/14 06:00:00 AM,72.028,,,,
528,04/11/14 06:30:00 AM,72.028,,,,
529,04/11/14 07:00:00 AM,72.028,,,,
530,04/11/14 07:30:00 AM,72.028,,,,
531,04/11/14 08:00:00 AM,72.028,,,,
532,04/11/14 08:30:00 AM,72.028,,,,
533,04/11/14 09:00:00 AM,72.372,,,,
534,04/11/14 09:30:00 AM,72.545,,,,
535,04/11/14 10:00:00 AM,73.062,,,,
536,04/11/14 10:30:00 AM,73.062,,,,
537,04/11/14 11:00:00 AM,73.062,,,,
538,04/11/14 11:30:00 AM,73.926,,,,
539,04/11/14 12:00:00 PM,74.791,,,,
540,04/11/14 12:30:00 PM,75.139,,,,
541,04/11/14 01:00:00 PM,67.735,,,,
542,04/11/14 01:30:00 PM,65.167,,,,
543,04/11/14 02:00:00 PM,64.825,,,,
544,04/11/14 02:30:00 PM,64.825,,,,
545,04/11/14 03:00:00 PM,64.996,,,,
546,04/11/14 03:30:00 PM,64.825,,,,
547,04/11/14 04:00:00 PM,64.825,,,,
548,04/11/14 04:30:00 PM,64.825,,,,
549,04/11/14 05:00:00 PM,64.825,,,,
550,04/11/14 05:30:00 PM,64.652,,,,
551,04/11/14 06:00:00 PM,64.481,,,,
552,04/11/14 06:30:00 PM,63.968,,,,
553,04/11/14 07:00:00 PM,64.310,,,,
554,04/11/14 07:30:00 PM,64.139,,,,
