variable_name,#,Temp,Coupler Attached,Host Connected,Stopped,End Of File,Temp
units,nan,°F,nan,nan,nan,nan,°C
serial_text,nan,"LGR S/N: 10469238, SEN S/N: 10469238",LGR S/N: 10469238,LGR S/N: 10469238,LGR S/N: 10469238,LGR S/N: 10469238,"LGR S/N: 10469238, SEN S/N: 10469238"
"Date Time, GMT+00:00",,,,,,,
2014-04-02 23:30:00,130,72.372,,,,,22.428888888888892
2014-04-03 00:00:00,131,72.372,,,,,22.428888888888892
2014-04-03 00:30:00,132,72.199,,,,,22.33277777777778
2014-04-03 01:00:00,133,72.028,,,,,22.237777777777783
2014-04-03 01:30:00,134,72.028,,,,,22.237777777777783
2014-04-03 02:00:00,135,72.028,,,,,22.237777777777783
2014-04-03 02:30:00,136,72.028,,,,,22.237777777777783
2014-04-03 03:00:00,137,72.199,,,,,22.33277777777778
2014-04-03 03:30:00,138,72.199,,,,,22.33277777777778
2014-04-03 04:00:00,139,72.199,,,,,22.33277777777778
2014-04-03 04:30:00,140,72.199,,,,,22.33277777777778
2014-04-03 05:00:00,141,72.199,,,,,22.33277777777778
2014-04-03 05:30:00,142,72.028,,,,,22.237777777777783
2014-04-03 06:00:00,143,72.028,,,,,22.237777777777783
2014-04-03 06:30:00,144,72.028,,,,,22.237777777777783
2014-04-03 07:00:00,145,72.028,,,,,22.237777777777783
2014-04-03 07:30:00,146,71.85600000000001,,,,,22.142222222222227
2014-04-03 08:00:00,147,72.028,,,,,22.237777777777783
2014-04-03 08:30:00,148,72.199,,,,,22.33277777777778
2014-04-03 09:00:00,149,72.372,,,,,22.428888888888892
2014-04-03 09:30:00,150,72.545,,,,,22.525000000000002
2014-04-03 10:00:00,151,72.718,,,,,22.621111111111116
2014-04-03 10:30:00,152,72.891,,,,,22.717222222222226
2014-04-03 11:00:00,153,73.062,,,,,22.81222222222222
2014-04-03 11:30:00,154,73.234,,,,,22.907777777777774
2014-04-03 12:00:00,155,73.234,,,,,22.907777777777774
2014-04-03 12:30:00,156,73.407,,,,,23.003888888888884
2014-04-03 13:00:00,157,73.407,,,,,23.003888888888884
2014-04-03 13:30:00,158,73.58,,,,,23.099999999999998
2014-04-03 14:00:00,159,73.753,,,,,23.196111111111108
2014-04-03 14:30:00,160,73.753,,,,,23.196111111111108
2014-04-03 15:00:00,161,73.753,,,,,23.196111111111108
2014-04-03 15:30:00,162,73.926,,,,,23.29222222222222
2014-04-03 16:00:00,163,73.926,,,,,23.29222222222222
2014-04-03 16:30:00,164,73.926,,,,,23.29222222222222
2014-04-03 17:00:00,165,73.753,,,,,23.196111111111108
2014-04-03 17:30:00,166,73.753,,,,,23.196111111111108
2014-04-03 18:00:00,167,73.753,,,,,23.196111111111108
2014-04-03 18:30:00,168,73.753,,,,,23.196111111111108
2014-04-03 19:00:00,169,73.58,,,,,23.099999999999998
2014-04-03 19:30:00,170,73.407,,,,,23.003888888888884
2014-04-03 20:00:00,171,73.234,,,,,22.907777777777774
2014-04-03 20:30:00,172,73.062,,,,,22.81222222222222
2014-04-03 21:00:00,173,72.891,,,,,22.717222222222226
2014-04-03 21:30:00,174,72.891,,,,,22.717222222222226
2014-04-03 22:00:00,175,72.718,,,,,22.621111111111116
2014-04-03 22:30:00,176,72.545,,,,,22.525000000000002
2014-04-03 23:00:00,177,72.545,,,,,22.525000000000002
2014-04-03 23:30:00,178,72.372,,,,,22.428888888888892
2014-04-04 00:00:00,179,72.372,,,,,22.428888888888892
2014-04-04 00:30:00,180,72.199,,,,,22.33277777777778
2014-04-04 01:00:00,181,72.199,,,,,22.33277777777778
2014-04-04 01:30:00,182,72.199,,,,,22.33277777777778
2014-04-04 02:00:00,183,72.028,,,,,22.237777777777783
2014-04-04 02:30:00,184,72.028,,,,,22.237777777777783
2014-04-04 03:00:00,185,72.199,,,,,22.33277777777778
2014-04-04 03:30:00,186,72.199,,,,,22.33277777777778
2014-04-04 04:00:00,187,72.372,,,,,22.428888888888892
2014-04-04 04:30:00,188,72.199,,,,,22.33277777777778
2014-04-04 05:00:00,189,72.199,,,,,22.33277777777778
2014-04-04 05:30:00,190,72.199,,,,,22.33277777777778
2014-04-04 06:00:00,191,72.028,,,,,22.237777777777783
2014-04-04 06:30:00,192,72.028,,,,,22.237777777777783
2014-04-04 07:00:00,193,72.028,,,,,22.237777777777783
2014-04-04 07:30:00,194,72.028,,,,,22.237777777777783
2014-04-04 08:00:00,195,72.028,,,,,22.237777777777783
2014-04-04 08:30:00,196,72.028,,,,,22.237777777777783
2014-04-04 09:00:00,197,72.199,,,,,22.33277777777778
2014-04-04 09:30:00,198,72.372,,,,,22.428888888888892
2014-04-04 10:00:00,199,72.545,,,,,22.525000000000002
2014-04-04 10:30:00,200,72.718,,,,,22.621111111111116
2014-04-04 11:00:00,201,72.891,,,,,22.717222222222226
2014-04-04 11:30:00,202,73.062,,,,,22.81222222222222
2014-04-04 12:00:00,203,73.234,,,,,22.907777777777774
2014-04-04 12:30:00,204,73.234,,,,,22.907777777777774
2014-04-04 13:00:00,205,73.407,,,,,23.003888888888884
2014-04-04 13:30:00,206,73.58,,,,,23.099999999999998
2014-04-04 14:00:00,207,73.753,,,,,23.196111111111108
2014-04-04 14:30:00,208,73.753,,,,,23.196111111111108
2014-04-04 15:00:00,209,73.926,,,,,23.29222222222222
2014-04-04 15:30:00,210,73.926,,,,,23.29222222222222
2014-04-04 16:00:00,211,73.926,,,,,23.29222222222222
2014-04-04 16:30:00,212,73.926,,,,,23.29222222222222
2014-04-04 17:00:00,213,73.753,,,,,23.196111111111108
2014-04-04 17:30:00,214,73.753,,,,,23.196111111111108
2014-04-04 18:00:00,215,73.753,,,,,23.196111111111108
2014-04-04 18:30:00,216,73.753,,,,,23.196111111111108
2014-04-04 19:00:00,217,73.407,,,,,23.003888888888884
2014-04-04 19:30:00,218,73.234,,,,,22.907777777777774
2014-04-04 20:00:00,219,73.234,,,,,22.907777777777774
2014-04-04 20:30:00,220,73.062,,,,,22.81222222222222
2014-04-04 21:00:00,221,72.891,,,,,22.717222222222226
2014-04-04 21:30:00,222,72.891,,,,,22.717222222222226
2014-04-04 22:00:00,223,72.718,,,,,22.621111111111116
2014-04-04 22:30:00,224,72.718,,,,,22.621111111111116
2014-04-04 23:00:00,225,72.545,,,,,22.525000000000002
2014-04-04 23:30:00,226,72.545,,,,,22.525000000000002
2014-04-05 00:00:00,227,72.372,,,,,22.428888888888892
2014-04-05 00:30:00,228,72.372,,,,,22.428888888888892
2014-04-05 01:00:00,229,72.199,,,,,22.33277777777778
2014-04-05 01:30:00,230,72.199,,,,,22.33277777777778
2014-04-05 02:00:00,231,72.199,,,,,22.33277777777778
2014-04-05 02:30:00,232,72.199,,,,,22.33277777777778
2014-04-05 03:00:00,233,72.199,,,,,22.33277777777778
2014-04-05 03:30:00,234,72.372,,,,,22.428888888888892
2014-04-05 04:00:00,235,72.372,,,,,22.428888888888892
2014-04-05 04:30:00,236,72.199,,,,,22.33277777777778
2014-04-05 05:00:00,237,72.199,,,,,22.33277777777778
2014-04-05 05:30:00,238,72.199,,,,,22.33277777777778
2014-04-05 06:00:00,239,72.028,,,,,22.237777777777783
2014-04-05 06:30:00,240,72.028,,,,,22.237777777777783
2014-04-05 07:00:00,241,71.85600000000001,,,,,22.142222222222227
2014-04-05 07:30:00,242,71.85600000000001,,,,,22.142222222222227
2014-04-05 08:00:00,243,71.683,,,,,22.046111111111113
2014-04-05 08:30:00,244,71.683,,,,,22.046111111111113
2014-04-05 09:00:00,245,71.683,,,,,22.046111111111113
2014-04-05 09:30:00,246,71.683,,,,,22.046111111111113
2014-04-05 10:00:00,247,71.683,,,,,22.046111111111113
2014-04-05 10:30:00,248,71.683,,,,,22.046111111111113
2014-04-05 11:00:00,249,71.683,,,,,22.046111111111113
2014-04-05 11:30:00,250,71.683,,,,,22.046111111111113
2014-04-05 12:00:00,251,71.683,,,,,22.046111111111113
2014-04-05 12:30:00,252,71.683,,,,,22.046111111111113
2014-04-05 13:00:00,253,70.824,,,,,21.56888888888889
2014-04-05 13:30:00,254,70.137,,,,,21.18722222222222
2014-04-05 14:00:00,255,69.793,,,,,20.996111111111116
2014-04-05 14:30:00,256,69.793,,,,,20.996111111111116
2014-04-05 15:00:00,257,69.622,,,,,20.901111111111113
2014-04-05 15:30:00,258,69.622,,,,,20.901111111111113
2014-04-05 16:00:00,259,69.622,,,,,20.901111111111113
2014-04-05 16:30:00,260,69.449,,,,,20.805
2014-04-05 17:00:00,261,69.449,,,,,20.805
2014-04-05 17:30:00,262,69.278,,,,,20.710000000000004
2014-04-05 18:00:00,263,69.278,,,,,20.710000000000004
2014-04-05 18:30:00,264,69.449,,,,,20.805
2014-04-05 19:00:00,265,69.793,,,,,20.996111111111116
2014-04-05 19:30:00,266,69.964,,,,,21.09111111111111
2014-04-05 20:00:00,267,70.137,,,,,21.18722222222222
2014-04-05 20:30:00,268,70.308,,,,,21.282222222222224
2014-04-05 21:00:00,269,70.308,,,,,21.282222222222224
2014-04-05 21:30:00,270,70.308,,,,,21.282222222222224
2014-04-05 22:00:00,271,70.48,,,,,21.37777777777778
2014-04-05 22:30:00,272,70.48,,,,,21.37777777777778
2014-04-05 23:00:00,273,70.48,,,,,21.37777777777778
2014-04-05 23:30:00,274,70.48,,,,,21.37777777777778
2014-04-06 00:00:00,275,70.48,,,,,21.37777777777778
2014-04-06 00:30:00,276,70.65100000000001,,,,,21.472777777777782
2014-04-06 01:00:00,277,70.48,,,,,21.37777777777778
2014-04-06 01:30:00,278,70.48,,,,,21.37777777777778
2014-04-06 02:00:00,279,70.48,,,,,21.37777777777778
2014-04-06 02:30:00,280,70.65100000000001,,,,,21.472777777777782
2014-04-06 03:00:00,281,70.65100000000001,,,,,21.472777777777782
2014-04-06 03:30:00,282,70.824,,,,,21.56888888888889
2014-04-06 04:00:00,283,70.824,,,,,21.56888888888889
2014-04-06 04:30:00,284,70.824,,,,,21.56888888888889
2014-04-06 05:00:00,285,70.824,,,,,21.56888888888889
2014-04-06 05:30:00,286,70.824,,,,,21.56888888888889
2014-04-06 06:00:00,287,70.824,,,,,21.56888888888889
2014-04-06 06:30:00,288,70.824,,,,,21.56888888888889
2014-04-06 07:00:00,289,70.824,,,,,21.56888888888889
2014-04-06 07:30:00,290,70.824,,,,,21.56888888888889
2014-04-06 08:00:00,291,70.824,,,,,21.56888888888889
2014-04-06 08:30:00,292,70.824,,,,,21.56888888888889
2014-04-06 09:00:00,293,70.824,,,,,21.56888888888889
2014-04-06 09:30:00,294,70.824,,,,,21.56888888888889
2014-04-06 10:00:00,295,70.308,,,,,21.282222222222224
2014-04-06 10:30:00,296,69.622,,,,,20.901111111111113
2014-04-06 11:00:00,297,69.449,,,,,20.805
2014-04-06 11:30:00,298,69.449,,,,,20.805
2014-04-06 12:00:00,299,69.278,,,,,20.710000000000004
2014-04-06 12:30:00,300,69.278,,,,,20.710000000000004
2014-04-06 13:00:00,301,69.278,,,,,20.710000000000004
